SEASON|GAME_DATE_EST|GAME_ID|ARENA_NAME|VISITOR_TEAM_ID|VISITOR_TEAM_ABBR|VISITOR_TEAM_NAME|VISITOR_TEAM_CITY|VISITOR_TEAM_NICKNAME|VISITOR_TEAM_STATE|HOME_TEAM_ID|HOME_TEAM_ABBR|HOME_TEAM_NAME|HOME_TEAM_CITY|HOME_TEAM_NICKNAME|HOME_TEAM_STATE
2018|2018-10-16T00:00:00|21800001|TD Garden|1610612755|PHI|Philadelphia 76ers|Philadelphia|76ers|Pennsylvania|1610612738|BOS|Boston Celtics|Boston|Celtics|Massachusetts
2018|2018-12-25T00:00:00|21800499|TD Garden|1610612755|PHI|Philadelphia 76ers|Philadelphia|76ers|Pennsylvania|1610612738|BOS|Boston Celtics|Boston|Celtics|Massachusetts
2018|2019-01-31T00:00:00|21800768|ORACLE Arena|1610612755|PHI|Philadelphia 76ers|Philadelphia|76ers|Pennsylvania|1610612744|GSW|Golden State Warriors|Golden State|Warriors|California
2018|2018-11-17T00:00:00|21800225|Spectrum Center|1610612755|PHI|Philadelphia 76ers|Philadelphia|76ers|Pennsylvania|1610612766|CHA|Charlotte Hornets|Charlotte|Hornets|North Carolina
2018|2019-03-19T00:00:00|21801059|Spectrum Center|1610612755|PHI|Philadelphia 76ers|Philadelphia|76ers|Pennsylvania|1610612766|CHA|Charlotte Hornets|Charlotte|Hornets|North Carolina
2018|2018-10-23T00:00:00|21800049|Little Caesars Arena|1610612755|PHI|Philadelphia 76ers|Philadelphia|76ers|Pennsylvania|1610612765|DET|Detroit Pistons|Detroit|Pistons|Michigan
2018|2018-12-07T00:00:00|21800369|Little Caesars Arena|1610612755|PHI|Philadelphia 76ers|Philadelphia|76ers|Pennsylvania|1610612765|DET|Detroit Pistons|Detroit|Pistons|Michigan
2018|2018-11-07T00:00:00|21800157|Bankers Life Fieldhouse|1610612755|PHI|Philadelphia 76ers|Philadelphia|76ers|Pennsylvania|1610612754|IND|Indiana Pacers|Indiana|Pacers|Indiana
2018|2019-01-17T00:00:00|21800667|Bankers Life Fieldhouse|1610612755|PHI|Philadelphia 76ers|Philadelphia|76ers|Pennsylvania|1610612754|IND|Indiana Pacers|Indiana|Pacers|Indiana
2018|2018-11-14T00:00:00|21800202|Amway Center|1610612755|PHI|Philadelphia 76ers|Philadelphia|76ers|Pennsylvania|1610612753|ORL|Orlando Magic|Orlando|Magic|Florida
2018|2019-03-25T00:00:00|21801103|Amway Center|1610612755|PHI|Philadelphia 76ers|Philadelphia|76ers|Pennsylvania|1610612753|ORL|Orlando Magic|Orlando|Magic|Florida
2018|2019-01-13T00:00:00|21800638|Madison Square Garden|1610612755|PHI|Philadelphia 76ers|Philadelphia|76ers|Pennsylvania|1610612752|NYK|New York Knicks|New York|Knicks|New York
2018|2019-02-13T00:00:00|21800856|Madison Square Garden|1610612755|PHI|Philadelphia 76ers|Philadelphia|76ers|Pennsylvania|1610612752|NYK|New York Knicks|New York|Knicks|New York
2018|2018-10-30T00:00:00|21800100|Scotiabank Arena|1610612755|PHI|Philadelphia 76ers|Philadelphia|76ers|Pennsylvania|1610612761|TOR|Toronto Raptors|Toronto|Raptors|Ontario
2018|2018-12-05T00:00:00|21800359|Scotiabank Arena|1610612755|PHI|Philadelphia 76ers|Philadelphia|76ers|Pennsylvania|1610612761|TOR|Toronto Raptors|Toronto|Raptors|Ontario
2018|2019-03-08T00:00:00|21800981|Toyota Center|1610612755|PHI|Philadelphia 76ers|Philadelphia|76ers|Pennsylvania|1610612745|HOU|Houston Rockets|Houston|Rockets|Texas
2018|2018-12-17T00:00:00|21800448|AT&T Center|1610612755|PHI|Philadelphia 76ers|Philadelphia|76ers|Pennsylvania|1610612759|SAS|San Antonio Spurs|San Antonio|Spurs|Texas
2018|2019-02-02T00:00:00|21800785|Golden 1 Center|1610612755|PHI|Philadelphia 76ers|Philadelphia|76ers|Pennsylvania|1610612758|SAC|Sacramento Kings|Sacramento|Kings|California
2018|2019-01-01T00:00:00|21800553|Staples Center|1610612755|PHI|Philadelphia 76ers|Philadelphia|76ers|Pennsylvania|1610612746|LAC|Los Angeles Clippers|Los Angeles|Clippers|California
2018|2019-01-02T00:00:00|21800561|Talking Stick Resort Arena|1610612755|PHI|Philadelphia 76ers|Philadelphia|76ers|Pennsylvania|1610612756|PHX|Phoenix Suns|Phoenix|Suns|Arizona
2018|2019-01-09T00:00:00|21800608|Capital One Arena|1610612755|PHI|Philadelphia 76ers|Philadelphia|76ers|Pennsylvania|1610612764|WAS|Washington Wizards|Washington|Wizards|District of Columbia
2018|2018-12-30T00:00:00|21800540|Moda Center|1610612755|PHI|Philadelphia 76ers|Philadelphia|76ers|Pennsylvania|1610612757|POR|Portland Trail Blazers|Portland|Trail Blazers|Oregon
2018|2018-11-04T00:00:00|21800134|Barclays Center|1610612755|PHI|Philadelphia 76ers|Philadelphia|76ers|Pennsylvania|1610612751|BKN|Brooklyn Nets|Brooklyn|Nets|New York
2018|2018-11-25T00:00:00|21800289|Barclays Center|1610612755|PHI|Philadelphia 76ers|Philadelphia|76ers|Pennsylvania|1610612751|BKN|Brooklyn Nets|Brooklyn|Nets|New York
2018|2018-11-10T00:00:00|21800179|FedExForum|1610612755|PHI|Philadelphia 76ers|Philadelphia|76ers|Pennsylvania|1610612763|MEM|Memphis Grizzlies|Memphis|Grizzlies|Tennessee
2018|2019-03-30T00:00:00|21801143|Target Center|1610612755|PHI|Philadelphia 76ers|Philadelphia|76ers|Pennsylvania|1610612750|MIN|Minnesota Timberwolves|Minnesota|Timberwolves|Minnesota
2018|2019-02-25T00:00:00|21800906|Smoothie King Center|1610612755|PHI|Philadelphia 76ers|Philadelphia|76ers|Pennsylvania|1610612740|NOP|New Orleans Pelicans|New Orleans|Pelicans|Louisiana
2018|2018-10-24T00:00:00|21800059|Fiserv Forum|1610612755|PHI|Philadelphia 76ers|Philadelphia|76ers|Pennsylvania|1610612749|MIL|Milwaukee Bucks|Milwaukee|Bucks|Wisconsin
2018|2019-03-17T00:00:00|21801043|Fiserv Forum|1610612755|PHI|Philadelphia 76ers|Philadelphia|76ers|Pennsylvania|1610612749|MIL|Milwaukee Bucks|Milwaukee|Bucks|Wisconsin
2018|2018-12-27T00:00:00|21800515|Vivint Smart Home Arena|1610612755|PHI|Philadelphia 76ers|Philadelphia|76ers|Pennsylvania|1610612762|UTA|Utah Jazz|Utah|Jazz|Utah
2018|2018-11-12T00:00:00|21800191|AmericanAirlines Arena|1610612755|PHI|Philadelphia 76ers|Philadelphia|76ers|Pennsylvania|1610612748|MIA|Miami Heat|Miami|Heat|Florida
2018|2019-04-09T00:00:00|21801212|AmericanAirlines Arena|1610612755|PHI|Philadelphia 76ers|Philadelphia|76ers|Pennsylvania|1610612748|MIA|Miami Heat|Miami|Heat|Florida
2018|2019-03-06T00:00:00|21800970|United Center|1610612755|PHI|Philadelphia 76ers|Philadelphia|76ers|Pennsylvania|1610612741|CHI|Chicago Bulls|Chicago|Bulls|Illinois
2018|2019-04-06T00:00:00|21801194|United Center|1610612755|PHI|Philadelphia 76ers|Philadelphia|76ers|Pennsylvania|1610612741|CHI|Chicago Bulls|Chicago|Bulls|Illinois
2018|2019-04-01T00:00:00|21801158|American Airlines Center|1610612755|PHI|Philadelphia 76ers|Philadelphia|76ers|Pennsylvania|1610612742|DAL|Dallas Mavericks|Dallas|Mavericks|Texas
2018|2019-01-26T00:00:00|21800733|Pepsi Center|1610612755|PHI|Philadelphia 76ers|Philadelphia|76ers|Pennsylvania|1610612743|DEN|Denver Nuggets|Denver|Nuggets|Colorado
2018|2019-01-29T00:00:00|21800755|Staples Center|1610612755|PHI|Philadelphia 76ers|Philadelphia|76ers|Pennsylvania|1610612747|LAL|Los Angeles Lakers|Los Angeles|Lakers|California
2018|2018-12-16T00:00:00|21800437|Quicken Loans Arena|1610612755|PHI|Philadelphia 76ers|Philadelphia|76ers|Pennsylvania|1610612739|CLE|Cleveland Cavaliers|Cleveland|Cavaliers|Ohio
2018|2019-02-28T00:00:00|21800927|Chesapeake Energy Arena|1610612755|PHI|Philadelphia 76ers|Philadelphia|76ers|Pennsylvania|1610612760|OKC|Oklahoma City Thunder|Oklahoma City|Thunder|Oklahoma
2018|2019-03-23T00:00:00|21801088|State Farm Arena|1610612755|PHI|Philadelphia 76ers|Philadelphia|76ers|Pennsylvania|1610612737|ATL|Atlanta Hawks|Atlanta|Hawks|Atlanta
2018|2019-04-03T00:00:00|21801168|State Farm Arena|1610612755|PHI|Philadelphia 76ers|Philadelphia|76ers|Pennsylvania|1610612737|ATL|Atlanta Hawks|Atlanta|Hawks|Atlanta
2018|2018-10-22T00:00:00|21800040|TD Garden|1610612753|ORL|Orlando Magic|Orlando|Magic|Florida|1610612738|BOS|Boston Celtics|Boston|Celtics|Massachusetts
2018|2019-04-07T00:00:00|21801203|TD Garden|1610612753|ORL|Orlando Magic|Orlando|Magic|Florida|1610612738|BOS|Boston Celtics|Boston|Celtics|Massachusetts
2018|2018-11-26T00:00:00|21800300|ORACLE Arena|1610612753|ORL|Orlando Magic|Orlando|Magic|Florida|1610612744|GSW|Golden State Warriors|Golden State|Warriors|California
2018|2018-12-31T00:00:00|21800543|Spectrum Center|1610612753|ORL|Orlando Magic|Orlando|Magic|Florida|1610612766|CHA|Charlotte Hornets|Charlotte|Hornets|North Carolina
2018|2019-04-10T00:00:00|21801222|Spectrum Center|1610612753|ORL|Orlando Magic|Orlando|Magic|Florida|1610612766|CHA|Charlotte Hornets|Charlotte|Hornets|North Carolina
2018|2019-01-16T00:00:00|21800657|Little Caesars Arena|1610612753|ORL|Orlando Magic|Orlando|Magic|Florida|1610612765|DET|Detroit Pistons|Detroit|Pistons|Michigan
2018|2019-03-28T00:00:00|21801122|Little Caesars Arena|1610612753|ORL|Orlando Magic|Orlando|Magic|Florida|1610612765|DET|Detroit Pistons|Detroit|Pistons|Michigan
2018|2019-03-02T00:00:00|21800936|Bankers Life Fieldhouse|1610612753|ORL|Orlando Magic|Orlando|Magic|Florida|1610612754|IND|Indiana Pacers|Indiana|Pacers|Indiana
2018|2019-03-30T00:00:00|21801140|Bankers Life Fieldhouse|1610612753|ORL|Orlando Magic|Orlando|Magic|Florida|1610612754|IND|Indiana Pacers|Indiana|Pacers|Indiana
2018|2018-11-11T00:00:00|21800186|Madison Square Garden|1610612753|ORL|Orlando Magic|Orlando|Magic|Florida|1610612752|NYK|New York Knicks|New York|Knicks|New York
2018|2019-02-26T00:00:00|21800908|Madison Square Garden|1610612753|ORL|Orlando Magic|Orlando|Magic|Florida|1610612752|NYK|New York Knicks|New York|Knicks|New York
2018|2019-02-24T00:00:00|21800894|Scotiabank Arena|1610612753|ORL|Orlando Magic|Orlando|Magic|Florida|1610612761|TOR|Toronto Raptors|Toronto|Raptors|Ontario
2018|2019-04-01T00:00:00|21801156|Scotiabank Arena|1610612753|ORL|Orlando Magic|Orlando|Magic|Florida|1610612761|TOR|Toronto Raptors|Toronto|Raptors|Ontario
2018|2019-01-27T00:00:00|21800737|Toyota Center|1610612753|ORL|Orlando Magic|Orlando|Magic|Florida|1610612745|HOU|Houston Rockets|Houston|Rockets|Texas
2018|2018-11-04T00:00:00|21800137|AT&T Center|1610612753|ORL|Orlando Magic|Orlando|Magic|Florida|1610612759|SAS|San Antonio Spurs|San Antonio|Spurs|Texas
2018|2019-01-07T00:00:00|21800598|Golden 1 Center|1610612753|ORL|Orlando Magic|Orlando|Magic|Florida|1610612758|SAC|Sacramento Kings|Sacramento|Kings|California
2018|2019-01-06T00:00:00|21800586|Staples Center|1610612753|ORL|Orlando Magic|Orlando|Magic|Florida|1610612746|LAC|Los Angeles Clippers|Los Angeles|Clippers|California
2018|2018-11-30T00:00:00|21800327|Talking Stick Resort Arena|1610612753|ORL|Orlando Magic|Orlando|Magic|Florida|1610612756|PHX|Phoenix Suns|Phoenix|Suns|Arizona
2018|2018-10-20T00:00:00|21800029|Wells Fargo Center|1610612753|ORL|Orlando Magic|Orlando|Magic|Florida|1610612755|PHI|Philadelphia 76ers|Philadelphia|76ers|Pennsylvania
2018|2019-03-05T00:00:00|21800960|Wells Fargo Center|1610612753|ORL|Orlando Magic|Orlando|Magic|Florida|1610612755|PHI|Philadelphia 76ers|Philadelphia|76ers|Pennsylvania
2018|2018-11-12T00:00:00|21800190|Capital One Arena|1610612753|ORL|Orlando Magic|Orlando|Magic|Florida|1610612764|WAS|Washington Wizards|Washington|Wizards|District of Columbia
2018|2019-03-13T00:00:00|21801015|Capital One Arena|1610612753|ORL|Orlando Magic|Orlando|Magic|Florida|1610612764|WAS|Washington Wizards|Washington|Wizards|District of Columbia
2018|2018-11-28T00:00:00|21800314|Moda Center|1610612753|ORL|Orlando Magic|Orlando|Magic|Florida|1610612757|POR|Portland Trail Blazers|Portland|Trail Blazers|Oregon
2018|2019-01-23T00:00:00|21800708|Barclays Center|1610612753|ORL|Orlando Magic|Orlando|Magic|Florida|1610612751|BKN|Brooklyn Nets|Brooklyn|Nets|New York
2018|2019-03-10T00:00:00|21800996|FedExForum|1610612753|ORL|Orlando Magic|Orlando|Magic|Florida|1610612763|MEM|Memphis Grizzlies|Memphis|Grizzlies|Tennessee
2018|2019-01-04T00:00:00|21800571|Target Center|1610612753|ORL|Orlando Magic|Orlando|Magic|Florida|1610612750|MIN|Minnesota Timberwolves|Minnesota|Timberwolves|Minnesota
2018|2019-02-12T00:00:00|21800851|Smoothie King Center|1610612753|ORL|Orlando Magic|Orlando|Magic|Florida|1610612740|NOP|New Orleans Pelicans|New Orleans|Pelicans|Louisiana
2018|2018-10-27T00:00:00|21800081|Fiserv Forum|1610612753|ORL|Orlando Magic|Orlando|Magic|Florida|1610612749|MIL|Milwaukee Bucks|Milwaukee|Bucks|Wisconsin
2018|2019-02-09T00:00:00|21800833|Fiserv Forum|1610612753|ORL|Orlando Magic|Orlando|Magic|Florida|1610612749|MIL|Milwaukee Bucks|Milwaukee|Bucks|Wisconsin
2018|2019-01-09T00:00:00|21800614|Vivint Smart Home Arena|1610612753|ORL|Orlando Magic|Orlando|Magic|Florida|1610612762|UTA|Utah Jazz|Utah|Jazz|Utah
2018|2018-12-04T00:00:00|21800351|AmericanAirlines Arena|1610612753|ORL|Orlando Magic|Orlando|Magic|Florida|1610612748|MIA|Miami Heat|Miami|Heat|Florida
2018|2019-03-26T00:00:00|21801109|AmericanAirlines Arena|1610612753|ORL|Orlando Magic|Orlando|Magic|Florida|1610612748|MIA|Miami Heat|Miami|Heat|Florida
2018|2018-12-21T00:00:00|21800474|United Center|1610612753|ORL|Orlando Magic|Orlando|Magic|Florida|1610612741|CHI|Chicago Bulls|Chicago|Bulls|Illinois
2018|2019-01-02T00:00:00|21800559|United Center|1610612753|ORL|Orlando Magic|Orlando|Magic|Florida|1610612741|CHI|Chicago Bulls|Chicago|Bulls|Illinois
2018|2018-12-10T00:00:00|21800397|American Airlines Center|1610612753|ORL|Orlando Magic|Orlando|Magic|Florida|1610612742|DAL|Dallas Mavericks|Dallas|Mavericks|Texas
2018|2018-11-23T00:00:00|21800276|Pepsi Center|1610612753|ORL|Orlando Magic|Orlando|Magic|Florida|1610612743|DEN|Denver Nuggets|Denver|Nuggets|Colorado
2018|2018-11-25T00:00:00|21800286|Staples Center|1610612753|ORL|Orlando Magic|Orlando|Magic|Florida|1610612747|LAL|Los Angeles Lakers|Los Angeles|Lakers|California
2018|2019-03-03T00:00:00|21800948|Quicken Loans Arena|1610612753|ORL|Orlando Magic|Orlando|Magic|Florida|1610612739|CLE|Cleveland Cavaliers|Cleveland|Cavaliers|Ohio
2018|2019-02-05T00:00:00|21800802|Chesapeake Energy Arena|1610612753|ORL|Orlando Magic|Orlando|Magic|Florida|1610612760|OKC|Oklahoma City Thunder|Oklahoma City|Thunder|Oklahoma
2018|2019-01-21T00:00:00|21800695|State Farm Arena|1610612753|ORL|Orlando Magic|Orlando|Magic|Florida|1610612737|ATL|Atlanta Hawks|Atlanta|Hawks|Atlanta
2018|2019-02-10T00:00:00|21800837|State Farm Arena|1610612753|ORL|Orlando Magic|Orlando|Magic|Florida|1610612737|ATL|Atlanta Hawks|Atlanta|Hawks|Atlanta
2018|2018-10-30T00:00:00|21800099|TD Garden|1610612765|DET|Detroit Pistons|Detroit|Pistons|Michigan|1610612738|BOS|Boston Celtics|Boston|Celtics|Massachusetts
2018|2019-02-13T00:00:00|21800855|TD Garden|1610612765|DET|Detroit Pistons|Detroit|Pistons|Michigan|1610612738|BOS|Boston Celtics|Boston|Celtics|Massachusetts
2018|2019-03-24T00:00:00|21801101|ORACLE Arena|1610612765|DET|Detroit Pistons|Detroit|Pistons|Michigan|1610612744|GSW|Golden State Warriors|Golden State|Warriors|California
2018|2018-12-12T00:00:00|21800405|Spectrum Center|1610612765|DET|Detroit Pistons|Detroit|Pistons|Michigan|1610612766|CHA|Charlotte Hornets|Charlotte|Hornets|North Carolina
2018|2018-12-21T00:00:00|21800469|Spectrum Center|1610612765|DET|Detroit Pistons|Detroit|Pistons|Michigan|1610612766|CHA|Charlotte Hornets|Charlotte|Hornets|North Carolina
2018|2018-12-28T00:00:00|21800518|Bankers Life Fieldhouse|1610612765|DET|Detroit Pistons|Detroit|Pistons|Michigan|1610612754|IND|Indiana Pacers|Indiana|Pacers|Indiana
2018|2019-04-01T00:00:00|21801152|Bankers Life Fieldhouse|1610612765|DET|Detroit Pistons|Detroit|Pistons|Michigan|1610612754|IND|Indiana Pacers|Indiana|Pacers|Indiana
2018|2018-11-07T00:00:00|21800154|Amway Center|1610612765|DET|Detroit Pistons|Detroit|Pistons|Michigan|1610612753|ORL|Orlando Magic|Orlando|Magic|Florida
2018|2018-12-30T00:00:00|21800536|Amway Center|1610612765|DET|Detroit Pistons|Detroit|Pistons|Michigan|1610612753|ORL|Orlando Magic|Orlando|Magic|Florida
2018|2019-02-05T00:00:00|21800799|Madison Square Garden|1610612765|DET|Detroit Pistons|Detroit|Pistons|Michigan|1610612752|NYK|New York Knicks|New York|Knicks|New York
2018|2019-04-10T00:00:00|21801223|Madison Square Garden|1610612765|DET|Detroit Pistons|Detroit|Pistons|Michigan|1610612752|NYK|New York Knicks|New York|Knicks|New York
2018|2018-11-14T00:00:00|21800206|Scotiabank Arena|1610612765|DET|Detroit Pistons|Detroit|Pistons|Michigan|1610612761|TOR|Toronto Raptors|Toronto|Raptors|Ontario
2018|2018-11-21T00:00:00|21800258|Toyota Center|1610612765|DET|Detroit Pistons|Detroit|Pistons|Michigan|1610612745|HOU|Houston Rockets|Houston|Rockets|Texas
2018|2019-02-27T00:00:00|21800917|AT&T Center|1610612765|DET|Detroit Pistons|Detroit|Pistons|Michigan|1610612759|SAS|San Antonio Spurs|San Antonio|Spurs|Texas
2018|2019-01-10T00:00:00|21800620|Golden 1 Center|1610612765|DET|Detroit Pistons|Detroit|Pistons|Michigan|1610612758|SAC|Sacramento Kings|Sacramento|Kings|California
2018|2019-01-12T00:00:00|21800630|Staples Center|1610612765|DET|Detroit Pistons|Detroit|Pistons|Michigan|1610612746|LAC|Los Angeles Clippers|Los Angeles|Clippers|California
2018|2019-03-21T00:00:00|21801077|Talking Stick Resort Arena|1610612765|DET|Detroit Pistons|Detroit|Pistons|Michigan|1610612756|PHX|Phoenix Suns|Phoenix|Suns|Arizona
2018|2018-11-03T00:00:00|21800125|Wells Fargo Center|1610612765|DET|Detroit Pistons|Detroit|Pistons|Michigan|1610612755|PHI|Philadelphia 76ers|Philadelphia|76ers|Pennsylvania
2018|2018-12-10T00:00:00|21800392|Wells Fargo Center|1610612765|DET|Detroit Pistons|Detroit|Pistons|Michigan|1610612755|PHI|Philadelphia 76ers|Philadelphia|76ers|Pennsylvania
2018|2019-01-21T00:00:00|21800693|Capital One Arena|1610612765|DET|Detroit Pistons|Detroit|Pistons|Michigan|1610612764|WAS|Washington Wizards|Washington|Wizards|District of Columbia
2018|2019-03-23T00:00:00|21801093|Moda Center|1610612765|DET|Detroit Pistons|Detroit|Pistons|Michigan|1610612757|POR|Portland Trail Blazers|Portland|Trail Blazers|Oregon
2018|2018-10-31T00:00:00|21800104|Barclays Center|1610612765|DET|Detroit Pistons|Detroit|Pistons|Michigan|1610612751|BKN|Brooklyn Nets|Brooklyn|Nets|New York
2018|2019-03-11T00:00:00|21801003|Barclays Center|1610612765|DET|Detroit Pistons|Detroit|Pistons|Michigan|1610612751|BKN|Brooklyn Nets|Brooklyn|Nets|New York
2018|2019-01-02T00:00:00|21800560|FedExForum|1610612765|DET|Detroit Pistons|Detroit|Pistons|Michigan|1610612763|MEM|Memphis Grizzlies|Memphis|Grizzlies|Tennessee
2018|2018-12-19T00:00:00|21800463|Target Center|1610612765|DET|Detroit Pistons|Detroit|Pistons|Michigan|1610612750|MIN|Minnesota Timberwolves|Minnesota|Timberwolves|Minnesota
2018|2019-01-23T00:00:00|21800714|Smoothie King Center|1610612765|DET|Detroit Pistons|Detroit|Pistons|Michigan|1610612740|NOP|New Orleans Pelicans|New Orleans|Pelicans|Louisiana
2018|2018-12-05T00:00:00|21800361|Fiserv Forum|1610612765|DET|Detroit Pistons|Detroit|Pistons|Michigan|1610612749|MIL|Milwaukee Bucks|Milwaukee|Bucks|Wisconsin
2018|2019-01-01T00:00:00|21800550|Fiserv Forum|1610612765|DET|Detroit Pistons|Detroit|Pistons|Michigan|1610612749|MIL|Milwaukee Bucks|Milwaukee|Bucks|Wisconsin
2018|2019-01-14T00:00:00|21800648|Vivint Smart Home Arena|1610612765|DET|Detroit Pistons|Detroit|Pistons|Michigan|1610612762|UTA|Utah Jazz|Utah|Jazz|Utah
2018|2019-02-23T00:00:00|21800888|AmericanAirlines Arena|1610612765|DET|Detroit Pistons|Detroit|Pistons|Michigan|1610612748|MIA|Miami Heat|Miami|Heat|Florida
2018|2019-03-13T00:00:00|21801014|AmericanAirlines Arena|1610612765|DET|Detroit Pistons|Detroit|Pistons|Michigan|1610612748|MIA|Miami Heat|Miami|Heat|Florida
2018|2018-10-20T00:00:00|21800031|United Center|1610612765|DET|Detroit Pistons|Detroit|Pistons|Michigan|1610612741|CHI|Chicago Bulls|Chicago|Bulls|Illinois
2018|2019-03-08T00:00:00|21800980|United Center|1610612765|DET|Detroit Pistons|Detroit|Pistons|Michigan|1610612741|CHI|Chicago Bulls|Chicago|Bulls|Illinois
2018|2019-01-25T00:00:00|21800726|American Airlines Center|1610612765|DET|Detroit Pistons|Detroit|Pistons|Michigan|1610612742|DAL|Dallas Mavericks|Dallas|Mavericks|Texas
2018|2019-03-26T00:00:00|21801115|Pepsi Center|1610612765|DET|Detroit Pistons|Detroit|Pistons|Michigan|1610612743|DEN|Denver Nuggets|Denver|Nuggets|Colorado
2018|2019-01-09T00:00:00|21800616|Staples Center|1610612765|DET|Detroit Pistons|Detroit|Pistons|Michigan|1610612747|LAL|Los Angeles Lakers|Los Angeles|Lakers|California
2018|2019-03-02T00:00:00|21800935|Quicken Loans Arena|1610612765|DET|Detroit Pistons|Detroit|Pistons|Michigan|1610612739|CLE|Cleveland Cavaliers|Cleveland|Cavaliers|Ohio
2018|2019-03-18T00:00:00|21801050|Quicken Loans Arena|1610612765|DET|Detroit Pistons|Detroit|Pistons|Michigan|1610612739|CLE|Cleveland Cavaliers|Cleveland|Cavaliers|Ohio
2018|2019-04-05T00:00:00|21801186|Chesapeake Energy Arena|1610612765|DET|Detroit Pistons|Detroit|Pistons|Michigan|1610612760|OKC|Oklahoma City Thunder|Oklahoma City|Thunder|Oklahoma
2018|2018-11-09T00:00:00|21800169|State Farm Arena|1610612765|DET|Detroit Pistons|Detroit|Pistons|Michigan|1610612737|ATL|Atlanta Hawks|Atlanta|Hawks|Atlanta
2018|2019-02-22T00:00:00|21800877|State Farm Arena|1610612765|DET|Detroit Pistons|Detroit|Pistons|Michigan|1610612737|ATL|Atlanta Hawks|Atlanta|Hawks|Atlanta
2018|2018-11-01T00:00:00|21800115|TD Garden|1610612749|MIL|Milwaukee Bucks|Milwaukee|Bucks|Wisconsin|1610612738|BOS|Boston Celtics|Boston|Celtics|Massachusetts
2018|2018-12-21T00:00:00|21800473|TD Garden|1610612749|MIL|Milwaukee Bucks|Milwaukee|Bucks|Wisconsin|1610612738|BOS|Boston Celtics|Boston|Celtics|Massachusetts
2018|2018-11-08T00:00:00|21800166|ORACLE Arena|1610612749|MIL|Milwaukee Bucks|Milwaukee|Bucks|Wisconsin|1610612744|GSW|Golden State Warriors|Golden State|Warriors|California
2018|2018-10-17T00:00:00|21800003|Spectrum Center|1610612749|MIL|Milwaukee Bucks|Milwaukee|Bucks|Wisconsin|1610612766|CHA|Charlotte Hornets|Charlotte|Hornets|North Carolina
2018|2018-11-26T00:00:00|21800294|Spectrum Center|1610612749|MIL|Milwaukee Bucks|Milwaukee|Bucks|Wisconsin|1610612766|CHA|Charlotte Hornets|Charlotte|Hornets|North Carolina
2018|2018-12-17T00:00:00|21800443|Little Caesars Arena|1610612749|MIL|Milwaukee Bucks|Milwaukee|Bucks|Wisconsin|1610612765|DET|Detroit Pistons|Detroit|Pistons|Michigan
2018|2019-01-29T00:00:00|21800750|Little Caesars Arena|1610612749|MIL|Milwaukee Bucks|Milwaukee|Bucks|Wisconsin|1610612765|DET|Detroit Pistons|Detroit|Pistons|Michigan
2018|2018-12-12T00:00:00|21800407|Bankers Life Fieldhouse|1610612749|MIL|Milwaukee Bucks|Milwaukee|Bucks|Wisconsin|1610612754|IND|Indiana Pacers|Indiana|Pacers|Indiana
2018|2019-02-13T00:00:00|21800854|Bankers Life Fieldhouse|1610612749|MIL|Milwaukee Bucks|Milwaukee|Bucks|Wisconsin|1610612754|IND|Indiana Pacers|Indiana|Pacers|Indiana
2018|2019-01-19T00:00:00|21800682|Amway Center|1610612749|MIL|Milwaukee Bucks|Milwaukee|Bucks|Wisconsin|1610612753|ORL|Orlando Magic|Orlando|Magic|Florida
2018|2018-12-01T00:00:00|21800330|Madison Square Garden|1610612749|MIL|Milwaukee Bucks|Milwaukee|Bucks|Wisconsin|1610612752|NYK|New York Knicks|New York|Knicks|New York
2018|2018-12-25T00:00:00|21800497|Madison Square Garden|1610612749|MIL|Milwaukee Bucks|Milwaukee|Bucks|Wisconsin|1610612752|NYK|New York Knicks|New York|Knicks|New York
2018|2018-12-09T00:00:00|21800388|Scotiabank Arena|1610612749|MIL|Milwaukee Bucks|Milwaukee|Bucks|Wisconsin|1610612761|TOR|Toronto Raptors|Toronto|Raptors|Ontario
2018|2019-01-31T00:00:00|21800766|Scotiabank Arena|1610612749|MIL|Milwaukee Bucks|Milwaukee|Bucks|Wisconsin|1610612761|TOR|Toronto Raptors|Toronto|Raptors|Ontario
2018|2019-01-09T00:00:00|21800610|Toyota Center|1610612749|MIL|Milwaukee Bucks|Milwaukee|Bucks|Wisconsin|1610612745|HOU|Houston Rockets|Houston|Rockets|Texas
2018|2019-03-10T00:00:00|21800999|AT&T Center|1610612749|MIL|Milwaukee Bucks|Milwaukee|Bucks|Wisconsin|1610612759|SAS|San Antonio Spurs|San Antonio|Spurs|Texas
2018|2019-02-27T00:00:00|21800920|Golden 1 Center|1610612749|MIL|Milwaukee Bucks|Milwaukee|Bucks|Wisconsin|1610612758|SAC|Sacramento Kings|Sacramento|Kings|California
2018|2018-11-10T00:00:00|21800175|Staples Center|1610612749|MIL|Milwaukee Bucks|Milwaukee|Bucks|Wisconsin|1610612746|LAC|Los Angeles Clippers|Los Angeles|Clippers|California
2018|2019-03-04T00:00:00|21800955|Talking Stick Resort Arena|1610612749|MIL|Milwaukee Bucks|Milwaukee|Bucks|Wisconsin|1610612756|PHX|Phoenix Suns|Phoenix|Suns|Arizona
